date,portfolio_value,cash,position_value,sip_value,num_positions,num_sip_positions,total_trades,current_position_size,total_self_dividend
2024-01-09,1629541.5695478567,31310.4819440832,232160.42057832592,1366070.6670254476,18,32,321,14731.711029096674,102830.16922802688
2024-01-10,1631361.7877451407,31310.4819440832,232643.59759844706,1367407.7082026105,18,32,321,14731.711029096674,102830.16922802688
2024-01-11,1638921.0462203487,43472.221500965985,217033.65487010794,1378415.1698492747,17,32,322,14756.84767813324,103282.62891068506
2024-01-12,1656544.7718119763,43472.221500965985,220208.24695489742,1392864.303356113,17,32,322,14756.84767813324,103282.62891068506
2024-01-15,1666707.7853384658,28715.373822832746,236611.30917804476,1401381.1023375883,18,32,322,14756.84767813324,103282.62891068506
2024-01-16,1660838.075333122,13958.526144699506,249959.43863220947,1396920.110556213,19,32,322,14756.84767813324,103282.62891068506
2024-01-17,1644597.191812713,13958.526144699506,247072.1187272549,1383566.5469407586,19,32,322,14756.84767813324,103282.62891068506
2024-01-18,1633667.9648685597,13958.526144699506,245367.4314848421,1374342.007239018,19,32,322,14756.84767813324,103282.62891068506
2024-01-19,1652088.0653427572,13958.526144699506,247866.79779079105,1390262.7414072666,19,32,322,14756.84767813324,103282.62891068506
2024-01-20,1647219.8919302367,13958.526144699506,246590.16473360476,1386671.2010519325,19,32,322,14756.84767813324,103282.62891068506
2024-01-23,1620983.780636752,13958.526144699506,241955.55130361108,1365069.7031884415,19,32,322,14756.84767813324,103282.62891068506
2024-01-24,1645029.8871545505,13958.526144699506,243397.7167045198,1387673.6443053312,19,32,322,14756.84767813324,103282.62891068506
2024-01-25,1638200.6760567299,13958.526144699506,240440.89632763792,1383801.2535843924,19,32,322,14756.84767813324,103282.62891068506
2024-01-29,1658898.2737991214,13958.526144699506,242060.62010770393,1402879.1275467179,19,32,322,14756.84767813324,103282.62891068506
2024-01-30,1646854.8710781669,13958.526144699506,240968.30625717842,1391928.038676289,19,32,322,14756.84767813324,103282.62891068506
2024-01-31,1662852.8713377826,13958.526144699506,244010.173921035,1404884.171272048,19,32,322,14756.84767813324,103282.62891068506
2024-02-01,1653063.8118253099,13958.526144699506,245230.50895056513,1393874.7767300452,19,32,322,14756.84767813324,103282.62891068506
2024-02-02,1674579.7055807535,13958.526144699506,245972.55292496964,1414648.6265110844,19,32,322,14756.84767813324,103282.62891068506
2024-02-05,1663701.765969148,13958.526144699506,244069.86122290007,1405673.3786015483,19,32,322,14756.84767813324,103282.62891068506
2024-02-06,1684561.04021062,29120.677800627738,231777.10708683546,1423663.255323157,18,32,324,14805.818175875951,104191.88296543223
2024-02-07,1686827.1611610232,60150.970208667335,200751.86985516502,1425924.321097191,16,32,326,14852.703207859668,105009.89715838089
2024-02-08,1673229.7648320848,60150.970208667335,196802.0296590531,1416276.7649643642,16,32,326,14852.703207859668,105009.89715838089
2024-02-09,1675690.7397652455,60150.970208667335,197118.93359881683,1418420.8359577614,16,32,326,14852.703207859668,105009.89715838089
2024-02-12,1664212.0269602842,56800.84938045958,196673.40120028754,1410737.776379537,16,32,326,14852.703207859668,105009.89715838089
2024-02-13,1671898.4609116223,56800.84938045958,198836.0442157922,1416261.5673153705,16,32,326,14852.703207859668,105009.89715838089
2024-02-14,1680488.525251274,56800.84938045958,198950.54207440157,1424737.133796413,16,32,326,14852.703207859668,105009.89715838089
2024-02-15,1685134.0693415264,56800.84938045958,198868.11666998587,1429465.103291081,16,32,326,14852.703207859668,105009.89715838089
2024-02-16,1701460.3910740723,72364.18937077033,184892.2509277293,1444203.9507755728,15,32,327,14880.852801524203,105460.29065701345
2024-02-19,1702635.3478296488,72364.18937077033,184847.0815001842,1445424.0769586943,15,32,327,14880.852801524203,105460.29065701345
2024-02-20,1696123.3912962195,72364.18937077033,185549.67411936432,1438209.5278060848,15,32,327,14880.852801524203,105460.29065701345
2024-02-21,1681168.29126275,87821.56823349308,168210.2858583192,1425136.437170938,14,32,328,14905.041729311739,105823.12457382648
2024-02-22,1694721.1886098436,87821.56823349308,169542.7899823112,1437356.8303940394,14,32,328,14905.041729311739,105823.12457382648
2024-02-23,1695946.0762532903,87821.56823349308,169396.12052055582,1438728.3874992414,14,32,328,14905.041729311739,105823.12457382648
2024-02-26,1687719.146107254,87821.56823349308,167888.58812870295,1432008.9897450581,14,32,328,14905.041729311739,105823.12457382648
2024-02-27,1689112.1955155658,87821.56823349308,167865.54212946483,1433425.0851526079,14,32,328,14905.041729311739,105823.12457382648
2024-02-28,1668509.5808341925,87821.56823349308,166100.2102370839,1414587.8023636155,14,32,328,14905.041729311739,105823.12457382648
2024-02-29,1669515.1389470564,87821.56823349308,165414.8759566129,1416278.6947569505,14,32,328,14905.041729311739,105823.12457382648
2024-03-01,1689395.2221312358,87821.56823349308,166655.32557971872,1434918.328318024,14,32,328,14905.041729311739,105823.12457382648
2024-03-02,1696788.16402853,87821.56823349308,167119.16462228354,1441847.4311727535,14,32,328,14905.041729311739,105823.12457382648
2024-03-04,1696034.7261067722,87821.56823349308,166690.6850023309,1441522.4728709483,14,32,328,14905.041729311739,105823.12457382648
2024-03-05,1690272.9340270543,87821.56823349308,165855.75120161904,1436595.6145919422,14,32,328,14905.041729311739,105823.12457382648
2024-03-06,1698060.4080829413,87821.56823349308,167047.11752160927,1443191.722327839,14,32,328,14905.041729311739,105823.12457382648
2024-03-07,1711156.3001721774,87821.56823349308,167775.71542537183,1455559.0165133125,14,32,328,14905.041729311739,105823.12457382648
2024-03-11,1705839.977355924,87821.56823349308,166865.51198832627,1451152.8971341045,14,32,328,14905.041729311739,105823.12457382648
2024-03-12,1696329.5481979926,87821.56823349308,167002.66100943182,1441505.3189550678,14,32,328,14905.041729311739,105823.12457382648
2024-03-13,1658031.3962537223,69343.06428742639,180542.2124160305,1408146.1195502654,15,32,328,14905.041729311739,105823.12457382648
2024-03-14,1678223.038449754,54438.02255811465,197314.44462753314,1426470.571264106,16,32,328,14905.041729311739,105823.12457382648
2024-03-15,1671577.9164971984,39532.980828802916,211246.60215740892,1420798.3335109865,17,32,328,14905.041729311739,105823.12457382648
2024-03-18,1674696.7203051117,39532.980828802916,210694.0271411629,1424469.7123351458,17,32,328,14905.041729311739,105823.12457382648
2024-03-19,1652851.7661602192,24627.939099491177,223303.326828442,1404920.500232286,18,32,328,14905.041729311739,105823.12457382648
2024-03-20,1651464.8071372567,24627.939099491177,224246.37232809747,1402590.4957096681,18,32,328,14905.041729311739,105823.12457382648
2024-03-21,1669126.8483840013,24627.939099491177,225853.86537007624,1418645.0439144338,18,32,328,14905.041729311739,105823.12457382648
2024-03-22,1678284.7488753228,24627.939099491177,226072.88131723792,1427583.9284585936,18,32,328,14905.041729311739,105823.12457382648
2024-03-26,1678386.947550958,9722.897370179438,239190.96322078074,1429473.086959998,19,32,328,14905.041729311739,105823.12457382648
2024-03-27,1675444.8717509713,9722.897370179438,239600.09230843777,1426121.8820723542,19,32,328,14905.041729311739,105823.12457382648
2024-03-28,1694811.7273616113,9722.897370179438,241953.35994187303,1443135.470049559,19,32,328,14905.041729311739,105823.12457382648
2024-04-01,1708335.43598534,9722.897370179438,243122.39415535648,1455490.144459804,19,32,328,14905.041729311739,105823.12457382648
2024-04-02,1713315.893373903,25379.136858760947,226958.1263756899,1460978.6301394522,18,32,329,14924.810091397785,106198.72345346137
2024-04-03,1711242.2757903528,41036.96517086793,211194.4075635658,1459010.903055919,17,32,330,14945.720829808764,106575.11674485898
2024-04-04,1713354.4417452726,41036.96517086793,212844.00473850116,1459473.4718359036,17,32,330,14945.720829808764,106575.11674485898
2024-04-05,1707434.0913249562,56654.07041439519,197674.56423582733,1453105.4566747337,16,32,331,14969.582214151449,106980.76027868464
2024-04-08,1716378.1216063949,72490.64661204901,183280.04529814032,1460607.4296962055,15,32,332,15003.323730386468,107520.62453844493
2024-04-09,1712008.4206443946,72490.64661204901,182626.45154402888,1456891.3224883166,15,32,332,15003.323730386468,107520.62453844493
2024-04-10,1720345.3079434542,72490.64661204901,183850.33409343692,1464004.3272379683,15,32,332,15003.323730386468,107520.62453844493
2024-04-12,1705522.5843152008,68678.95358084372,181844.0644026373,1454999.5663317197,15,32,332,15003.323730386468,107520.62453844493
2024-04-15,1684774.0783668286,68678.95358084372,179640.07396145916,1436455.0508245258,15,32,332,15003.323730386468,107520.62453844493
2024-04-16,1672098.8303430518,53675.629850457255,193346.3614072642,1425076.8390853303,16,32,332,15003.323730386468,107520.62453844493
2024-04-18,1660660.3001490058,53675.629850457255,192287.30606456246,1414697.3642339862,16,32,332,15003.323730386468,107520.62453844493
2024-04-19,1664418.051467742,38672.30612007079,207904.6227744647,1417841.1225732067,17,32,332,15003.323730386468,107520.62453844493
2024-04-22,1683598.0849655196,54321.7357292549,194336.719619757,1434939.6296165078,16,32,333,15025.217491559184,107892.81847838112
2024-04-23,1686996.1166012832,54321.7357292549,194342.67580059485,1438331.7050714334,16,32,333,15025.217491559184,107892.81847838112
2024-04-24,1691190.7388107658,54321.7357292549,194237.02171012544,1442631.9813713855,16,32,333,15025.217491559184,107892.81847838112
2024-04-25,1704471.6411204305,54321.7357292549,194409.7077287128,1455740.197662463,16,32,333,15025.217491559184,107892.81847838112
2024-04-26,1701174.4128754435,54321.7357292549,194528.0818707175,1452324.595275471,16,32,333,15025.217491559184,107892.81847838112
2024-04-29,1700249.5207359781,54321.7357292549,195405.53883507272,1450522.2461716505,16,32,333,15025.217491559184,107892.81847838112
2024-04-30,1699776.8134569277,69788.065745976,179398.92101861545,1450589.8266923362,15,32,334,15048.174334922447,108260.12797219334
2024-05-02,1703545.4298992595,69788.065745976,179437.18401212207,1454320.1801411614,15,32,334,15048.174334922447,108260.12797219334
2024-05-03,1699157.3271328006,69788.065745976,177443.58694531582,1451925.6744415087,15,32,334,15048.174334922447,108260.12797219334
2024-05-06,1692255.2108397828,69788.065745976,178179.56658690536,1444287.5785069014,15,32,334,15048.174334922447,108260.12797219334
2024-05-07,1680869.8091581305,69788.065745976,179239.6647305152,1431842.0786816394,15,32,334,15048.174334922447,108260.12797219334
2024-05-08,1682237.6594856954,69788.065745976,178928.602819476,1433520.9909202433,15,32,334,15048.174334922447,108260.12797219334
2024-05-09,1651658.1316822385,69788.065745976,175946.6849283667,1405923.3810078958,15,32,334,15048.174334922447,108260.12797219334
2024-05-10,1664689.8615026618,54739.89141105355,192451.59606570422,1417498.374025904,16,32,334,15048.174334922447,108260.12797219334
2024-05-13,1672037.579715281,50674.08551110126,194084.72515382463,1427278.769050355,16,32,334,15048.174334922447,108260.12797219334
2024-05-14,1679465.223149132,50674.08551110126,194190.7834372352,1434600.3542007955,16,32,334,15048.174334922447,108260.12797219334
2024-05-15,1683032.799200708,50674.08551110126,193178.0532335151,1439180.6604560916,16,32,334,15048.174334922447,108260.12797219334
2024-05-16,1699233.4489841964,50674.08551110126,195336.1749588751,1453223.18851422,16,32,334,15048.174334922447,108260.12797219334
2024-05-17,1699443.2189944526,50674.08551110126,195182.3221938506,1453586.8112895007,16,32,334,15048.174334922447,108260.12797219334
2024-05-18,1701980.7885259262,35625.91117617881,210783.88031171693,1455570.9970380305,17,32,334,15048.174334922447,108260.12797219334
2024-05-21,1714925.6800812357,35625.91117617881,210505.72758226492,1468794.041322792,17,32,334,15048.174334922447,108260.12797219334
2024-05-22,1720522.7068393065,20577.73684125636,226666.22371554453,1473278.7462825056,18,32,334,15048.174334922447,108260.12797219334
2024-05-23,1741491.8473514148,20577.73684125636,228467.65146810457,1492446.459042054,18,32,334,15048.174334922447,108260.12797219334
2024-05-24,1737140.6239449487,20577.73684125636,227858.96020248058,1488703.9269012117,18,32,334,15048.174334922447,108260.12797219334
2024-05-27,1737264.0013675247,20577.73684125636,227696.21912042255,1488990.0454058459,18,32,334,15048.174334922447,108260.12797219334
2024-05-28,1739099.5474240016,36353.119669076594,212274.21026410698,1490472.2174908181,17,32,335,15068.374570836275,108623.73221864224
2024-05-29,1731350.0417819354,36353.119669076594,210773.9977160219,1484222.924396837,17,32,335,15068.374570836275,108623.73221864224
2024-05-30,1702667.4416419459,36353.119669076594,207592.80842932226,1458721.5135435471,17,32,335,15068.374570836275,108623.73221864224
2024-05-31,1704645.463311071,36353.119669076594,206748.2562986351,1461544.0873433594,17,32,335,15068.374570836275,108623.73221864224
2024-06-03,1746293.8394732114,36353.119669076594,209501.98436640287,1500438.735437732,17,32,335,15068.374570836275,108623.73221864224
2024-06-04,1664737.512166111,21284.745098240317,219604.07994757345,1423848.6871202972,18,32,335,15068.374570836275,108623.73221864224
2024-06-05,1725828.487810432,21284.745098240317,227356.59160639724,1477187.1511057944,18,32,335,15068.374570836275,108623.73221864224
2024-06-06,1740321.2875690302,37118.74358971683,212968.76442972795,1490233.7795495854,17,32,336,15089.641901965171,109006.54417896236
2024-06-07,1774621.7586630466,37118.74358971683,217043.75181352932,1520459.2632598006,17,32,336,15089.641901965171,109006.54417896236
2024-06-10,1778174.61231045,37118.74358971683,216862.55401220568,1524193.3147085274,17,32,336,15089.641901965171,109006.54417896236
2024-06-11,1781663.15048852,37118.74358971683,216067.042886159,1528477.3640126442,17,32,336,15089.641901965171,109006.54417896236
2024-06-12,1788518.2196513228,32781.883963101056,216376.58040435764,1539359.7552838642,17,32,336,15089.641901965171,109006.54417896236
2024-06-13,1802730.1221234885,32781.883963101056,217536.52499017562,1552411.7131702118,17,32,336,15089.641901965171,109006.54417896236
2024-06-14,1806059.185685624,32781.883963101056,217603.25468779315,1555674.0470347297,17,32,336,15089.641901965171,109006.54417896236
2024-06-18,1811616.270632395,32781.883963101056,218373.26934854896,1560461.117320745,17,32,336,15089.641901965171,109006.54417896236
2024-06-19,1792206.7105509883,32781.883963101056,217338.66852116003,1542086.1580667272,17,32,336,15089.641901965171,109006.54417896236
2024-06-20,1796300.0800860696,32781.883963101056,218081.79605050897,1545436.4000724596,17,32,336,15089.641901965171,109006.54417896236
2024-06-21,1791835.5193723892,32781.883963101056,217251.2066665079,1541802.4287427804,17,32,336,15089.641901965171,109006.54417896236
2024-06-24,1793622.3178579425,17692.242061135883,232771.0271459977,1543159.0486508089,18,32,336,15089.641901965171,109006.54417896236
2024-06-25,1798267.6759353927,17692.242061135883,234091.98410568925,1546483.4497685677,18,32,336,15089.641901965171,109006.54417896236
2024-06-26,1798322.7803309686,33611.73197361816,219091.59080916742,1545619.457548183,17,32,337,15113.845112452944,109442.20196774226
2024-06-27,1814543.5447283871,34154.07426720942,220390.30913814,1559999.1613230377,17,32,338,15136.607102656957,109829.1558012105
2024-06-28,1817209.6131145097,34154.07426720942,221306.20100130906,1561749.3378459914,17,32,338,15136.607102656957,109829.1558012105
2024-07-01,1827866.006841769,34154.07426720942,223094.1275887023,1570617.8049858573,17,32,338,15136.607102656957,109829.1558012105
2024-07-02,1822657.3850178872,34154.07426720942,221800.60928141014,1566702.7014692677,17,32,338,15136.607102656957,109829.1558012105
2024-07-03,1833498.4212918067,34154.07426720942,223037.482924644,1576306.8640999533,17,32,338,15136.607102656957,109829.1558012105
2024-07-04,1831834.8420470413,34154.07426720942,223744.09988508836,1573936.6678947436,17,32,338,15136.607102656957,109829.1558012105
2024-07-05,1841706.8855908164,19017.467164552465,240595.22990672255,1582094.1885195414,18,32,338,15136.607102656957,109829.1558012105
2024-07-08,1834013.42849182,34786.074759602605,224812.44165771792,1574414.9120744995,17,32,339,15157.864987786503,110211.79773354233
2024-07-09,1841623.0785737312,50638.107161977765,211051.70077232312,1579933.2706394303,16,32,340,15181.507872123348,110613.72676726869
2024-07-10,1839054.8847403142,66289.00254436213,195857.52395508368,1576908.3582408684,15,32,341,15204.815798781867,110986.653593805
2024-07-11,1838972.3453318784,66289.00254436213,196033.09050055212,1576650.252286964,15,32,341,15204.815798781867,110986.653593805
2024-07-12,1854517.9733779174,48924.522035545044,212699.80573217626,1592893.645610196,16,32,341,15204.815798781867,110986.653593805
2024-07-15,1863358.8155391542,33719.70623676317,228626.0694416211,1601013.0398607699,17,32,341,15204.815798781867,110986.653593805
2024-07-16,1870314.6723609394,33719.70623676317,229422.9164589524,1607172.0496652238,17,32,341,15204.815798781867,110986.653593805
2024-07-18,1880802.5969535587,49636.80198067002,215562.50132357696,1615603.2936493119,16,32,342,15229.152676486034,111400.38051477582
2024-07-19,1848679.7892629704,49636.80198067002,213420.0097145001,1585622.9775678003,16,32,342,15229.152676486034,111400.38051477582
2024-07-22,1852554.5664851863,49636.80198067002,212777.44171322236,1590140.322791294,16,32,342,15229.152676486034,111400.38051477582
2024-07-23,1855543.898764229,49743.08782752701,213486.09561519924,1592314.7153215026,16,32,343,15258.926485945616,111876.76146612914
2024-07-24,1850188.260203044,34484.16134158139,229018.89836629343,1586685.200495169,17,32,343,15258.926485945616,111876.76146612914
2024-07-25,1847824.1307718637,35140.03084364733,227929.30110061532,1584754.7988276011,17,32,344,15286.546857388801,112346.30778066328
2024-07-26,1894954.319580173,50008.022021526616,216946.996507468,1627999.3010511782,16,32,346,15329.837112698511,113057.99897432096
2024-07-29,1897053.6026889752,50008.022021526616,216940.18305640592,1630105.3976110425,16,32,346,15329.837112698511,113057.99897432096
2024-07-30,1897262.3753406894,50008.022021526616,216994.88585045974,1630259.4674687032,16,32,346,15329.837112698511,113057.99897432096
2024-07-31,1907577.6421319386,66018.56871299463,202144.56122119408,1639414.51219775,15,32,347,15357.147724848857,113494.9687687265
2024-08-01,1913490.4596759807,66018.56871299463,202383.8985334358,1645087.9924295503,15,32,347,15357.147724848857,113494.9687687265
2024-08-02,1886596.1830642605,66018.56871299463,200117.96819437406,1620459.646156892,15,32,347,15357.147724848857,113494.9687687265
2024-08-05,1841781.7364103396,50661.42098814577,212131.3384906275,1578988.9769315664,16,32,347,15357.147724848857,113494.9687687265
2024-08-06,1838304.867299062,50661.42098814577,211684.67544714344,1575958.7708637728,16,32,347,15357.147724848857,113494.9687687265
2024-08-07,1867544.7999771058,50661.42098814577,213456.99648148325,1603426.3825074767,16,32,347,15357.147724848857,113494.9687687265
2024-08-08,1843634.49606463,50661.42098814577,211874.70479593967,1581098.3702805447,16,32,347,15357.147724848857,113494.9687687265
2024-08-09,1861423.9374329876,50661.42098814577,214165.452779008,1596597.0636658338,16,32,347,15357.147724848857,113494.9687687265
2024-08-12,1859404.7767561548,48357.77863077488,214378.73306220176,1596668.2650631783,16,32,347,15357.147724848857,113494.9687687265
2024-08-13,1847253.3155654422,48357.77863077488,212519.98632317095,1586375.5506114964,16,32,347,15357.147724848857,113494.9687687265
2024-08-14,1837127.029108926,48357.77863077488,211754.67135326483,1577014.5791248863,16,32,347,15357.147724848857,113494.9687687265
2024-08-16,1869307.6960072322,48357.77863077488,215172.86710001988,1605777.0502764375,16,32,347,15357.147724848857,113494.9687687265
2024-08-19,1881594.1388149173,48357.77863077488,215469.65846176486,1617766.7017223774,16,32,347,15357.147724848857,113494.9687687265
2024-08-20,1896229.130419794,48357.77863077488,217750.44531612354,1630120.9064728955,16,32,347,15357.147724848857,113494.9687687265
2024-08-21,1910226.3755446067,33000.630905926024,234368.90734987034,1642856.8372888104,17,32,347,15357.147724848857,113494.9687687265
2024-08-22,1916135.0584807284,17643.483181077165,250476.2214377263,1648015.353861925,18,32,347,15357.147724848857,113494.9687687265
2024-08-23,1919213.1620572305,15870.403063229298,251306.36808848666,1652036.3909055146,18,32,348,15375.104797261307,113818.1960721506
2024-08-26,1933867.6637680007,15870.403063229298,253015.03097983595,1664982.2297249355,18,32,348,15375.104797261307,113818.1960721506
2024-08-27,1932537.4385344242,29545.382133933854,239305.05188181295,1663687.0045186772,17,32,349,15393.014925324094,114140.57837728076
2024-08-28,1939997.6000688267,29545.382133933854,239941.28521918482,1670510.932715708,17,32,349,15393.014925324094,114140.57837728076
2024-08-29,1947053.6415707802,29545.382133933854,240429.58122821673,1677078.6782086296,17,32,349,15393.014925324094,114140.57837728076
2024-08-30,1958563.3041057875,43386.57609354885,227400.9792277066,1687775.748784532,16,32,350,15413.133526141577,114482.59459117797
2024-09-02,1964209.0303296528,43386.57609354885,227354.19212046504,1693468.262115639,16,32,350,15413.133526141577,114482.59459117797
2024-09-03,1963717.054475913,43386.57609354885,227579.81619022565,1692750.6621921386,16,32,350,15413.133526141577,114482.59459117797
2024-09-04,1956927.5171315405,43386.57609354885,226857.5022264427,1686683.438811549,16,32,350,15413.133526141577,114482.59459117797
2024-09-05,1953561.9255051347,27973.442567407274,242042.26340266273,1683546.2195350647,17,32,350,15413.133526141577,114482.59459117797
2024-09-06,1938042.846323485,27973.442567407274,239265.662074603,1670803.7416814747,17,32,350,15413.133526141577,114482.59459117797
2024-09-09,1938798.5494551612,27973.442567407274,238793.12371113006,1672031.983176624,17,32,350,15413.133526141577,114482.59459117797
2024-09-10,1950240.9769422812,27973.442567407274,240721.00307403694,1681546.531300837,17,32,350,15413.133526141577,114482.59459117797
2024-09-11,1943934.9626004468,12560.309041265697,254567.73469936164,1676806.9188598194,18,32,350,15413.133526141577,114482.59459117797
2024-09-12,1986278.6895935838,12560.309041265697,259174.64773182326,1714543.7328204948,18,32,350,15413.133526141577,114482.59459117797
2024-09-13,1986515.5447986727,12560.309041265697,259305.25652819045,1714649.9792292165,18,32,350,15413.133526141577,114482.59459117797
2024-09-16,1986378.506152843,12560.309041265697,260200.81642779,1713617.3806837872,18,32,350,15413.133526141577,114482.59459117797
2024-09-17,1990119.525240277,12560.309041265697,260080.42097442082,1717478.7952245905,18,32,350,15413.133526141577,114482.59459117797
2024-09-18,1982384.9963489072,28713.00014250074,242865.58433494612,1710806.4118714605,17,32,351,15437.19308847064,114915.66671310109
2024-09-19,1976816.8120627508,44773.38838230238,227441.58540287122,1704601.8382775772,16,32,352,15458.679886326614,115280.94227665265
2024-09-20,1996283.6703640143,60815.942007760066,213006.62354479134,1722461.1048114628,15,32,353,15484.859193410233,115699.81118999056
2024-09-23,2010497.1336412807,76948.8262206015,197482.98722156422,1736065.320199115,14,32,354,15510.118507262905,116078.70089778063
2024-09-24,2012517.7111408352,76948.8262206015,198288.11064772142,1737280.7742725124,14,32,354,15510.118507262905,116078.70089778063
2024-09-25,2009352.2320926394,93332.43834266179,181337.94010964318,1734681.8536403344,13,32,355,15546.777950020456,116591.93309638633
2024-09-26,2030443.6063669748,109786.12010517326,166665.45373954583,1753992.0325222556,12,32,356,15588.952336084403,117140.20011521765
2024-09-27,2037764.9362454342,125702.69117320859,151076.80231374066,1760985.442758485,11,32,357,15621.450834641835,117530.18209790683
2024-09-30,2024496.9875776935,125702.69117320859,149438.70950125015,1749355.586903235,11,32,357,15621.450834641835,117530.18209790683
2024-10-01,2024581.0852515344,125702.69117320859,149637.57258271426,1749240.8214956115,11,32,357,15621.450834641835,117530.18209790683
2024-10-03,1985789.083794678,125702.69117320859,145817.41115148427,1714268.981469985,11,32,357,15621.450834641835,117530.18209790683
2024-10-04,1968932.0823041054,125702.69117320859,145420.9384951148,1697808.452635782,11,32,357,15621.450834641835,117530.18209790683
2024-10-07,1951101.6293490608,125702.69117320859,143788.15334128033,1681610.7848345719,11,32,357,15621.450834641835,117530.18209790683
2024-10-08,1962473.8815129842,125702.69117320859,144820.38809903798,1691950.8022407375,11,32,357,15621.450834641835,117530.18209790683
2024-10-09,1970354.828767857,125702.69117320859,145548.99119535886,1699103.1463992896,11,32,357,15621.450834641835,117530.18209790683
2024-10-10,1962478.569588204,110081.24033856676,161153.95699365556,1691243.3722559817,12,32,357,15621.450834641835,117530.18209790683
2024-10-11,1970689.9586360953,94459.78950392493,177259.60334710465,1698970.5657850658,13,32,357,15621.450834641835,117530.18209790683
2024-10-14,1982772.4865331561,78838.3386692831,193719.85362835493,1710214.294235518,14,32,357,15621.450834641835,117530.18209790683
2024-10-15,1972301.8536989912,63216.88783464126,208135.6213333066,1700949.3445310434,15,32,357,15621.450834641835,117530.18209790683
2024-10-16,1968226.382905589,47595.43699999942,222968.5399623467,1697662.4059432428,16,32,357,15621.450834641835,117530.18209790683
2024-10-17,1936892.9373775541,31973.986165357586,236962.04073484507,1667956.9104773514,17,32,357,15621.450834641835,117530.18209790683
2024-10-18,1940961.6865167683,16352.535330715751,253517.66995269965,1671091.481233353,18,32,357,15621.450834641835,117530.18209790683
2024-10-21,1923271.2926304773,731.084496073916,268145.7142402468,1654394.4938941565,19,32,357,15621.450834641835,117530.18209790683
2024-10-22,1894246.1812109929,731.084496073916,264415.53535207734,1629099.5613628416,19,32,357,15621.450834641835,117530.18209790683
2024-10-23,1893578.4701229248,731.084496073916,263499.9015117671,1629347.4841150837,19,32,357,15621.450834641835,117530.18209790683
2024-10-24,1888477.9202882554,731.084496073916,262248.47368837416,1625498.3621038073,19,32,357,15621.450834641835,117530.18209790683
2024-10-25,1854950.8591576472,731.084496073916,260072.42641513093,1594147.3482464424,19,32,357,15621.450834641835,117530.18209790683
2024-10-28,1867552.5262711027,731.084496073916,261896.56517100442,1604924.8766040243,19,32,357,15621.450834641835,117530.18209790683
2024-10-29,1868183.4652509335,1746.9455144465392,262642.1859186903,1603794.3338177968,19,32,358,15648.906537841096,118051.84045869276
2024-10-30,1866289.2607384012,1746.9455144465392,261470.432813617,1603071.8824103377,19,32,358,15648.906537841096,118051.84045869276
2024-10-31,1859981.20364726,1746.9455144465392,259972.79959186996,1598261.4585409437,19,32,358,15648.906537841096,118051.84045869276
2024-11-01,1867117.0267932059,1746.9455144465392,261948.7943024284,1603421.286976331,19,32,358,15648.906537841096,118051.84045869276
2024-11-04,1841996.1884626504,1746.9455144465392,259111.13953096847,1581138.1034172354,19,32,358,15648.906537841096,118051.84045869276
2024-11-05,1855385.9612111803,1746.9455144465392,261154.97170576092,1592484.043990973,19,32,358,15648.906537841096,118051.84045869276
2024-11-06,1880271.9798828056,18198.05183778916,247099.3492820882,1614974.5787629283,18,32,359,15670.017058512189,118452.94035144353
2024-11-07,1857407.300253276,2528.0347792769717,260211.4805559411,1594667.784918058,19,32,359,15670.017058512189,118452.94035144353
2024-11-08,1855304.1432033484,2528.0347792769717,259111.86685394513,1593664.2415701263,19,32,359,15670.017058512189,118452.94035144353
2024-11-11,1865604.0463978015,13480.601617446062,257931.2206147974,1594192.224165558,19,33,360,15670.017058512189,118452.94035144353
2024-11-12,1843741.3172703106,12520.764386245315,255081.94406921417,1576138.6088148511,19,33,360,15670.017058512189,118452.94035144353
2024-11-13,1816612.2065165131,12520.764386245315,252133.23362014114,1551958.2085101267,19,33,360,15670.017058512189,118452.94035144353
2024-11-14,1835499.4748998513,24744.86485668619,252292.22679709428,1558462.3832460707,19,34,361,15670.017058512189,118452.94035144353
2024-11-18,1830699.5377095286,23717.322621610085,251595.1599117683,1555387.05517615,19,34,361,15670.017058512189,118452.94035144353
2024-11-19,1856991.1595245562,20322.37657942131,267962.60581689334,1568706.1771282416,20,35,362,15670.017058512189,118452.94035144353
2024-11-21,1843494.3747345966,19294.834344345207,265983.4001379444,1558216.140252307,20,35,362,15670.017058512189,118452.94035144353
2024-11-22,1884561.5398861072,19294.834344345207,271945.9730701805,1593320.7324715815,20,35,362,15670.017058512189,118452.94035144353
2024-11-25,1902348.2742577682,19294.834344345207,274776.65658180765,1608276.7833316154,20,35,362,15670.017058512189,118452.94035144353
2024-11-26,1898858.7739875081,19294.834344345207,273683.10969542654,1605880.8299477363,20,35,362,15670.017058512189,118452.94035144353
2024-11-27,1900324.2773875215,19294.834344345207,273833.97810703766,1607195.4649361386,20,35,362,15670.017058512189,118452.94035144353
2024-11-28,1872819.0483872455,19294.834344345207,269886.1397814555,1583638.0742614449,20,35,362,15670.017058512189,118452.94035144353
2024-11-29,1889556.009792541,19294.834344345207,271512.6966539363,1598748.4787942595,20,35,362,15670.017058512189,118452.94035144353
2024-12-02,1907931.4715571394,19294.834344345207,272471.2332236977,1616165.4039890966,20,35,362,15670.017058512189,118452.94035144353
